,GBP,HKD,IDR,ILS,DKK,INR,CHF,MXN,CZK,SGD,THB,HRK,EUR,MYR,NOK,CNY,BGN,PHP,PLN,ZAR,CAD,ISK,BRL,RON,NZD,TRY,JPY,RUB,KRW,USD,AUD,HUF,SEK
2016-10-18,0.8147457473,7.7589375057,13030.0009096698,3.8282543437,6.7685800055,66.7101792049,0.9902665332,18.7130901483,24.580187392,1.3865186937,35.0595833712,6.8246156645,0.9096697899,4.1923041936,8.1474574729,6.7370144637,1.779132175,48.1524606568,3.9283180206,14.0464841263,1.3082870918,,3.190484854,4.1035204221,1.3899754389,3.0999727099,104.038933867,62.9025743655,1126.4168106977,1.0,1.3037387428,279.2049486037,8.8260711362
2016-10-17,0.8230398399,7.7591413498,13058.0043660178,3.8251773695,6.7673276333,66.8150809532,0.988903038,18.9375113698,24.5806803711,1.3889394215,35.2701473531,6.8278151719,0.9095870475,4.2174822631,8.2149354193,6.7377660542,1.7789703475,48.5328360924,3.9367837002,14.2380389303,1.3128069856,,3.1969255958,4.0990540295,1.4037656904,3.0941422594,104.1113334546,62.8259959978,1139.8762961615,1.0,1.3130798617,279.1795524832,8.8255412043
2016-10-16,0.8172150518,7.7588620251,13050.8634793674,3.8198509362,6.76222505,66.749681876,0.9897291402,18.9463733867,24.5673513907,1.3872932194,35.269950918,6.8235775314,0.9089256499,4.1926922378,8.2028722051,6.7260498091,1.777676786,48.3793855663,3.9101981458,14.2067805853,1.3165788039,,3.1806944192,4.0938011271,1.4095618978,3.0875295401,104.3083075804,62.9710052718,1132.5758952918,1.0,1.3107616797,277.5040901654,8.8227594983
2016-10-15,0.8172150518,7.7588620251,13050.8634793674,3.8198509362,6.76222505,66.749681876,0.9897291402,18.9463733867,24.5673513907,1.3872932194,35.269950918,6.8235775314,0.9089256499,4.1926922378,8.2028722051,6.7260498091,1.777676786,48.3793855663,3.9101981458,14.2067805853,1.3165788039,,3.1806944192,4.0938011271,1.4095618978,3.0875295401,104.3083075804,62.9710052718,1132.5758952918,1.0,1.3107616797,277.5040901654,8.8227594983
2016-10-14,0.8172150518,7.7588620251,13050.8634793674,3.8198509362,6.76222505,66.749681876,0.9897291402,18.9463733867,24.5673513907,1.3872932194,35.269950918,6.8235775314,0.9089256499,4.1926922378,8.2028722051,6.7260498091,1.777676786,48.3793855663,3.9101981458,14.2067805853,1.3165788039,,3.1806944192,4.0938011271,1.4095618978,3.0875295401,104.3083075804,62.9710052718,1132.5758952918,1.0,1.3107616797,277.5040901654,8.8227594983
2016-10-13,0.8192607356,7.7583801413,13077.4959231745,3.8134625838,6.7398985323,66.8939119406,0.9878601196,18.9827867367,24.4799782569,1.383855771,35.5798151839,6.8055807211,0.9059612249,4.2118137344,8.2232288458,6.7277586519,1.7718789636,48.4136618953,3.8974451893,14.2963399167,1.3245153107,,3.2013951803,4.0795433955,1.4153832216,3.0980250045,103.7235006342,63.2415292625,1134.1366189527,1.0,1.3230657728,277.658996195,8.8208914658
2016-10-12,0.8166061706,7.758076225,13030.3176043557,3.816061706,6.7512704174,66.7967332123,0.9896551724,18.9259528131,24.5235934664,1.3829401089,35.7504537205,6.8166969147,0.9074410163,4.1950090744,8.1932849365,6.7176950998,1.7747731397,48.5998185118,3.8996370236,14.3940108893,1.3246823956,,3.1992740472,4.0807622505,1.4175136116,3.0888384755,103.9019963702,62.5749546279,1124.9183303085,1.0,1.3205989111,277.722323049,8.8310344828
2016-10-11,0.8144507627,7.760357433,13044.3541835906,3.8007040347,6.716490658,66.5908475494,0.9872732196,18.8724614135,24.3893853236,1.3789150645,35.390378193,6.7781388212,0.9026085387,4.1839516202,8.1591298854,6.7190179619,1.7653217799,48.575683726,3.8552215904,14.2630201282,1.3225922917,,3.2163552667,4.0513584259,1.413214189,3.0814152902,103.709721094,62.4241357523,1123.8469175918,1.0,1.3249390739,274.7811174294,8.7840057767
2016-10-10,0.807078853,7.758781362,12977.5,3.7896057348,6.6674731183,66.5165770609,0.982078853,18.9415770609,24.2123655914,1.3742831541,35.1003584229,6.7249103943,0.8960573477,4.1534946237,8.1046594982,6.7069892473,1.7525089606,48.4112903226,3.8370071685,13.8485663082,1.3252688172,,3.2155913978,4.0353942652,1.4020609319,3.070609319,103.3960573477,62.4353942652,1111.6487455197,1.0,1.3163082437,272.9838709677,8.6575268817
2016-10-09,0.8110682226,7.7581687612,12985.9156193896,3.7983842011,6.6790843806,66.7060143627,0.9825852783,19.3538599641,24.2558348294,1.3752244165,34.9102333932,6.7356373429,0.8976660682,4.16005386,8.0798922801,6.6716337522,1.7556552962,48.368940754,3.8431777379,13.8805206463,1.3271095153,,3.2394075404,4.0436265709,1.3994614004,3.0507181329,103.6265709156,62.4499102334,1115.8348294434,1.0,1.3192100539,272.7648114901,8.6476660682
2016-10-08,0.8110682226,7.7581687612,12985.9156193896,3.7983842011,6.6790843806,66.7060143627,0.9825852783,19.3538599641,24.2558348294,1.3752244165,34.9102333932,6.7356373429,0.8976660682,4.16005386,8.0798922801,6.6716337522,1.7556552962,48.368940754,3.8431777379,13.8805206463,1.3271095153,,3.2394075404,4.0436265709,1.3994614004,3.0507181329,103.6265709156,62.4499102334,1115.8348294434,1.0,1.3192100539,272.7648114901,8.6476660682
2016-10-07,0.8110682226,7.7581687612,12985.9156193896,3.7983842011,6.6790843806,66.7060143627,0.9825852783,19.3538599641,24.2558348294,1.3752244165,34.9102333932,6.7356373429,0.8976660682,4.16005386,8.0798922801,6.6716337522,1.7556552962,48.368940754,3.8431777379,13.8805206463,1.3271095153,,3.2394075404,4.0436265709,1.3994614004,3.0507181329,103.6265709156,62.4499102334,1115.8348294434,1.0,1.3192100539,272.7648114901,8.6476660682
2016-10-06,0.789655789,7.7571747877,13017.9973178364,3.7819400983,6.6529280286,66.7362539115,0.9782744747,19.2847563701,24.1582476531,1.3737147966,34.8547161377,6.7161376844,0.8940545373,4.1629861422,8.0409476978,6.6700938757,1.7485918641,48.3746088511,3.8379973178,13.8197586053,1.3204291462,,3.2370138578,4.0017881091,1.3989271346,3.0523915959,103.7103263299,62.3396513187,1116.8708091194,1.0,1.319803308,272.7492177023,8.6115333035
2016-10-05,0.7863259299,7.7564891624,13033.9131210418,3.7769155294,6.6378556775,66.5729194541,0.9775220765,19.2782981001,24.1084649005,1.3705289448,34.8051021318,6.6969940237,0.89198109,4.1385246633,8.0164124521,6.6746052984,1.7445366158,48.21603782,3.8302559986,13.7441798234,1.3215591829,,3.2444920168,3.9801088217,1.3925608777,3.0536972616,103.1576130586,62.4240478102,1115.252876639,1.0,1.3131745607,272.8124163768,8.5862099723
2016-10-04,0.7843383209,7.7560254457,12998.0019711495,3.7701818833,6.6676821073,66.4846339934,0.9810052863,19.3379625482,24.210196219,1.3698593316,34.7002956724,6.7260998118,0.895977063,4.1274975361,7.9898754592,6.6716244064,1.7523519398,48.2537407042,3.8469671176,13.6039781382,1.3168174895,,3.2090314488,3.9945345399,1.3732640444,3.0358390825,102.589373712,62.4608010035,1109.3629603082,1.0,1.3049009945,275.4412687035,8.6018277932
2016-10-03,0.7771270915,7.7558739765,12982.5026699893,3.7582769669,6.6271804913,66.5414738341,0.9716981132,19.2372730509,24.0485938056,1.364008544,34.629761481,6.6796902812,0.88999644,4.1181915272,7.9765930936,6.6715913136,1.7406550374,48.2191171235,3.8210217159,13.58499466,1.3084727661,,3.2403880384,3.9609291563,1.3754004984,3.0136169455,101.3705945176,62.3006407974,1101.11249555,1.0,1.3027767889,274.2791028836,8.5377358491
2016-10-02,0.7714631305,7.754412687,13050.9990144252,3.7627452737,6.6761938894,66.6297822776,0.9744646537,19.4775557746,24.210196219,1.3650210555,34.6698324523,6.7395394678,0.895977063,4.1347549503,8.0516978765,6.6717140041,1.7523519398,48.3962010573,3.8699041305,13.9089687304,1.3161903055,,3.2443329451,3.9904130454,1.3770271481,3.0083325867,101.3260460532,63.1789266195,1101.8367529791,1.0,1.3132335812,277.5647343428,8.620195323
2016-10-01,0.7714631305,7.754412687,13050.9990144252,3.7627452737,6.6761938894,66.6297822776,0.9744646537,19.4775557746,24.210196219,1.3650210555,34.6698324523,6.7395394678,0.895977063,4.1347549503,8.0516978765,6.6717140041,1.7523519398,48.3962010573,3.8699041305,13.9089687304,1.3161903055,,3.2443329451,3.9904130454,1.3770271481,3.0083325867,101.3260460532,63.1789266195,1101.8367529791,1.0,1.3132335812,277.5647343428,8.620195323
2016-09-30,0.7714631305,7.754412687,13050.9990144252,3.7627452737,6.6761938894,66.6297822776,0.9744646537,19.4775557746,24.210196219,1.3650210555,34.6698324523,6.7395394678,0.895977063,4.1347549503,8.0516978765,6.6717140041,1.7523519398,48.3962010573,3.8699041305,13.9089687304,1.3161903055,,3.2443329451,3.9904130454,1.3770271481,3.0083325867,101.3260460532,63.1789266195,1101.8367529791,1.0,1.3132335812,277.5647343428,8.620195323
2016-09-29,0.7676499421,7.7551911594,12975.0022279654,3.7568844132,6.6413866857,66.8661438374,0.9692540772,19.4238481419,24.0816326531,1.3623562962,34.6502094287,6.6975314143,0.8911861688,4.123518403,8.0565903217,6.6678549149,1.7429819089,48.3299171197,3.8378932359,13.7902147759,1.3085286516,,3.2350057927,3.9684520096,1.3769717494,2.9998217628,101.4882809019,63.1715533375,1100.7842438285,1.0,1.3048747883,275.0646109972,8.5748150789
2016-09-28,0.768,7.7542093541,12947.5011135857,3.7548329621,6.6379510022,66.4512249443,0.9702449889,19.4367037862,24.0739420935,1.3603563474,34.6004454343,6.6957683742,0.8908685969,4.1366592428,8.0969265033,6.6735857461,1.7423608018,48.2752783964,3.8212026726,13.5850334076,1.3210690423,,3.2417817372,3.9648997773,1.3771937639,2.9788864143,100.6057906459,63.878752784,1097.3363028953,1.0,1.3039643653,274.3429844098,8.5670378619
2016-09-27,0.7701693405,7.754456328,12934.0017825312,3.745543672,6.6400178253,66.4701426025,0.9696969697,19.5409982175,24.0864527629,1.3596256684,34.5900178253,6.6889483066,0.8912655971,4.1314616756,8.1201426025,6.6689839572,1.7431372549,48.3377896613,3.8223707665,13.55,1.3255793226,,3.2277183601,3.9646167558,1.3714795009,2.9789661319,100.2852049911,63.9271836007,1098.6541889483,1.0,1.306684492,273.5650623886,8.5751336898
2016-09-26,0.773308471,7.7554608418,13030.003551767,3.7594565796,6.6186290179,66.6489078316,0.9683004795,19.8542887587,23.9930740543,1.3599715859,34.600426212,6.6622269579,0.887941751,4.1290179364,8.108506482,6.668886521,1.7366364766,48.2729532943,3.8221452673,13.6729710531,1.3163736459,,3.2429408631,3.9511632037,1.3774640384,2.980198899,100.435091458,63.867163914,1106.4730953649,1.0,1.3098028769,272.171905523,8.5309003729
2016-09-25,0.7707775994,7.7562867844,13076.5025860531,3.7596754057,6.6481184234,66.6229712859,0.9708400214,19.6260032103,24.0966648832,1.3582129481,34.6299268771,6.6885143571,0.8917424648,4.1045122169,8.1173533084,6.6699661138,1.7440699126,48.0479757446,3.8228107722,13.5874799358,1.3041733547,,3.2041198502,3.9660246121,1.3764044944,2.9480114143,100.784733369,63.5099875156,1101.9975031211,1.0,1.3095238095,272.4362404138,8.5446762975
2016-09-24,0.7707775994,7.7562867844,13076.5025860531,3.7596754057,6.6481184234,66.6229712859,0.9708400214,19.6260032103,24.0966648832,1.3582129481,34.6299268771,6.6885143571,0.8917424648,4.1045122169,8.1173533084,6.6699661138,1.7440699126,48.0479757446,3.8228107722,13.5874799358,1.3041733547,,3.2041198502,3.9660246121,1.3764044944,2.9480114143,100.784733369,63.5099875156,1101.9975031211,1.0,1.3095238095,272.4362404138,8.5446762975
2016-09-23,0.7707775994,7.7562867844,13076.5025860531,3.7596754057,6.6481184234,66.6229712859,0.9708400214,19.6260032103,24.0966648832,1.3582129481,34.6299268771,6.6885143571,0.8917424648,4.1045122169,8.1173533084,6.6699661138,1.7440699126,48.0479757446,3.8228107722,13.5874799358,1.3041733547,,3.2041198502,3.9660246121,1.3764044944,2.9480114143,100.784733369,63.5099875156,1101.9975031211,1.0,1.3095238095,272.4362404138,8.5446762975
2016-09-22,0.764593344,7.7555614878,13072.6641751201,3.7583199858,6.6331197722,66.6239544403,0.9669870084,19.621818829,24.0443139349,1.3544224951,34.6600818651,6.6786794803,0.8898380495,4.1071365012,8.104022068,6.669247197,1.7403452572,47.8786260901,3.8131340096,13.4870083645,1.3012101797,,3.1980779498,3.9596013526,1.3651005517,2.9500800854,100.7207688201,63.7112475529,1101.8953550454,1.0,1.3057483538,272.6196832177,8.5275849795
2016-09-21,0.7685470852,7.7553363229,13135.4977578475,3.7759641256,6.6857399103,66.9775784753,0.9760538117,19.7367713004,24.2349775785,1.3584753363,34.7201793722,6.733632287,0.8968609865,4.1367713004,8.2796412556,6.6712107623,1.7540807175,47.8035874439,3.8488789238,13.7120179372,1.3141704036,,3.2409865471,3.9905829596,1.3605381166,2.9747085202,100.8878923767,64.317309417,1112.6457399103,1.0,1.3152466368,276.7264573991,8.5827802691
2016-09-20,0.7708601574,7.7568848355,13141.9974964235,3.7760193133,6.6630901288,67.0261087268,0.9784513591,19.6396638054,24.1613018598,1.3623927039,34.7898783977,6.7173640916,0.8941344778,4.1407367668,8.2839771102,6.6706008584,1.7487482117,47.8603361946,3.8425429185,13.8719599428,1.3226037196,,3.261176681,3.9800608011,1.3608726753,2.975232475,101.8687410587,64.8373569385,1119.8140200286,1.0,1.3243919886,276.3948497854,8.5625
2016-09-19,0.7657859382,7.7578145992,13167.1294223018,3.7752798925,6.6729064039,66.9802955665,0.9811912226,19.6011643529,24.2015226153,1.3631885356,34.8275862069,6.7281683833,0.8956560681,4.1359605911,8.2852664577,6.6698611733,1.7517241379,47.9704433498,3.8446036722,14.0292879534,1.3151813704,,3.263770712,3.9834303627,1.3673981191,2.9774294671,101.7913121361,64.5061352441,1119.7133900582,1.0,1.3248544559,275.6471115092,8.5703537841
2016-09-18,0.7589791555,7.7586851951,13157.5004453946,3.7631391413,6.6337965437,67.0203099947,0.9746125067,19.3893639765,24.0726884019,1.3645109567,34.9100302868,6.6911633707,0.8907892393,4.1369143061,8.2509353287,6.673347586,1.7422055942,47.8719045074,3.8452699091,14.1350436487,1.3198824158,,3.2952966328,3.9641011937,1.368875824,2.9738107964,101.8617495101,64.9355068591,1125.6369143061,1.0,1.3316408338,275.3785854267,8.5132727597
2016-09-17,0.7589791555,7.7586851951,13157.5004453946,3.7631391413,6.6337965437,67.0203099947,0.9746125067,19.3893639765,24.0726884019,1.3645109567,34.9100302868,6.6911633707,0.8907892393,4.1369143061,8.2509353287,6.673347586,1.7422055942,47.8719045074,3.8452699091,14.1350436487,1.3198824158,,3.2952966328,3.9641011937,1.368875824,2.9738107964,101.8617495101,64.9355068591,1125.6369143061,1.0,1.3316408338,275.3785854267,8.5132727597
2016-09-16,0.7589791555,7.7586851951,13157.5004453946,3.7631391413,6.6337965437,67.0203099947,0.9746125067,19.3893639765,24.0726884019,1.3645109567,34.9100302868,6.6911633707,0.8907892393,4.1369143061,8.2509353287,6.673347586,1.7422055942,47.8719045074,3.8452699091,14.1350436487,1.3198824158,,3.2952966328,3.9641011937,1.368875824,2.9738107964,101.8617495101,64.9355068591,1125.6369143061,1.0,1.3316408338,275.3785854267,8.5132727597
2016-09-15,0.7570463835,7.7582192998,13175.0044428648,3.7735916119,6.6165807713,66.9175404301,0.9721876666,19.232095255,24.0119068776,1.3653811978,34.889816954,6.6740714413,0.8885729518,4.1363959481,8.2324506842,6.6733605829,1.7378709792,47.6372845211,3.8434334459,14.2169895148,1.3178425449,,3.3267282744,3.9526390617,1.3721343522,2.9752976719,102.1681180025,65.0400746401,1126.6127599076,1.0,1.3361471477,275.6797583082,8.4858716901
2016-09-14,0.758406133,7.7587805313,13233.9989302906,3.785879836,6.6359422357,66.9201283651,0.9756641112,19.1481547513,24.0889641647,1.3662863255,34.8903547869,6.6856837226,0.8914244963,4.1302371189,8.2677839187,6.6762346229,1.74344803,47.5985024068,3.8705651631,14.3319664824,1.3192191121,,3.3069174541,3.9646104475,1.3763594224,2.9835977893,102.8436441433,65.1891602781,1125.9939383134,1.0,1.3390978784,276.2970226422,8.4991085755
2016-09-13,0.7536498622,7.7579799058,13186.0051569307,3.7706054948,6.6183871255,66.8951720459,0.9713701431,19.0095136481,24.0250733529,1.3619631902,34.9097537121,6.6598203966,0.8891259892,4.1234995999,8.2079665689,6.6807148573,1.7389526096,47.7149462079,3.8657419756,14.2981239442,1.3109273584,,3.2727838535,3.9530541478,1.3649862185,2.9790166267,102.2317062328,64.7461545301,1123.3484484751,1.0,1.3281764026,275.4512314395,8.4804836845
2016-09-12,0.7524942099,7.7579725637,13099.501158026,3.7708890077,6.6305006236,66.9076251559,0.9740780331,19.0980758952,24.0726884019,1.3608587208,34.8699447711,6.6684482451,0.8907892393,4.1305897025,8.258774274,6.6804738999,1.7422055942,47.5530019597,3.8743987173,14.4809371103,1.311419918,,3.2897737395,3.9639230358,1.3673614823,2.9817388206,101.8884731872,65.060840905,1115.56208801,1.0,1.3299483342,276.1268483877,8.5147871014
2016-09-11,0.7504259851,7.755857295,13131.5672701455,3.753372382,6.6052538161,66.7403265886,0.9734646787,18.802715655,23.9811856585,1.3560525382,34.7896698616,6.6416400426,0.8874689386,4.0912318069,8.2064252751,6.6805111821,1.7357117501,47.3349307774,3.8467341143,14.3241036564,1.2957046503,,3.2438764643,3.9487930422,1.3577387291,2.9676961306,102.8132765353,64.3836528222,1104.1711040114,1.0,1.3166489173,273.8817891374,8.4327298545
2016-09-10,0.7504259851,7.755857295,13131.5672701455,3.753372382,6.6052538161,66.7403265886,0.9734646787,18.802715655,23.9811856585,1.3560525382,34.7896698616,6.6416400426,0.8874689386,4.0912318069,8.2064252751,6.6805111821,1.7357117501,47.3349307774,3.8467341143,14.3241036564,1.2957046503,,3.2438764643,3.9487930422,1.3577387291,2.9676961306,102.8132765353,64.3836528222,1104.1711040114,1.0,1.3166489173,273.8817891374,8.4327298545
2016-09-09,0.7504259851,7.755857295,13131.5672701455,3.753372382,6.6052538161,66.7403265886,0.9734646787,18.802715655,23.9811856585,1.3560525382,34.7896698616,6.6416400426,0.8874689386,4.0912318069,8.2064252751,6.6805111821,1.7357117501,47.3349307774,3.8467341143,14.3241036564,1.2957046503,,3.2438764643,3.9487930422,1.3577387291,2.9676961306,102.8132765353,64.3836528222,1104.1711040114,1.0,1.3166489173,273.8817891374,8.4327298545
2016-09-08,0.7485835694,7.7562854108,13031.4270538244,3.7492032578,6.5889695467,66.3801345609,0.9664483003,18.3379072238,23.9208569405,1.3456975921,34.7202549575,6.6262393768,0.8852691218,4.0424929178,8.1400495751,6.6620927762,1.7314093484,46.8705736544,3.8157754958,13.9037712465,1.2877124646,,3.1853753541,3.9406869688,1.3418909348,2.9372344193,101.6288951841,63.8711048159,1089.651203966,1.0,1.295325779,272.7160056657,8.4051876771
2016-09-07,0.7472457061,7.7551837679,13059.9982201655,3.7597223458,6.6246329091,66.3571237875,0.9692088636,18.352140251,24.0464536798,1.345999822,34.6302393877,6.6623654,0.8899172377,4.0574886536,8.1821660586,6.663344309,1.7405001335,46.7001868826,3.8431965827,14.0274984426,1.2853964581,,3.1987185192,3.9623565008,1.3396814096,2.9312983892,101.6552460621,64.5023582807,1090.0952211444,1.0,1.3025718608,274.6729554151,8.4598202367
2016-09-06,0.7485885832,7.7554440362,13116.9997311587,3.7642261851,6.6686082982,66.4911730442,0.9788511515,18.5233443857,24.2145353526,1.3558562595,34.6599157631,6.7158347522,0.8961376467,4.0814589121,8.2545927054,6.6784658123,1.7526660095,46.5884039789,3.8881620217,14.2049466798,1.2908862801,,3.2659736536,3.9889775069,1.3625772919,2.9412133704,103.4053230576,64.8265973654,1105.6187830451,1.0,1.3106013084,277.6234429608,8.5455685993
2016-09-05,0.7497579778,7.7551989961,13139.5034062388,3.7699892435,6.6696844747,66.4575116529,0.9792936536,18.5090534242,24.2210469702,1.356669057,34.6997131588,6.7237361061,0.8963786303,4.0760129079,8.2877375403,6.6776622445,1.7531373252,46.5283255647,3.9029221943,14.3524560774,1.2940121907,,3.2500896379,3.9884367157,1.367156687,2.9465758336,103.2986733596,64.8999641449,1106.4539261384,1.0,1.3173180351,277.276801721,8.5584438867
2016-09-04,0.7527919235,7.7561869025,13247.002590905,3.7644063254,6.6472795497,66.7935316716,0.9790940767,18.7746806039,24.1418743858,1.3576342357,34.6100241222,6.6830161708,0.8934155276,4.0864826231,8.3239524703,6.6787277763,1.7473420888,46.6747074064,3.9233449477,14.5239882069,1.308228357,,3.2653444117,3.9779326365,1.3695166622,2.959438935,103.4843205575,65.7520771911,1115.7955865273,1.0,1.3231483963,277.0749575628,8.5754489413
2016-09-03,0.7527919235,7.7561869025,13247.002590905,3.7644063254,6.6472795497,66.7935316716,0.9790940767,18.7746806039,24.1418743858,1.3576342357,34.6100241222,6.6830161708,0.8934155276,4.0864826231,8.3239524703,6.6787277763,1.7473420888,46.6747074064,3.9233449477,14.5239882069,1.308228357,,3.2653444117,3.9779326365,1.3695166622,2.959438935,103.4843205575,65.7520771911,1115.7955865273,1.0,1.3231483963,277.0749575628,8.5754489413
2016-09-02,0.7527919235,7.7561869025,13247.002590905,3.7644063254,6.6472795497,66.7935316716,0.9790940767,18.7746806039,24.1418743858,1.3576342357,34.6100241222,6.6830161708,0.8934155276,4.0864826231,8.3239524703,6.6787277763,1.7473420888,46.6747074064,3.9233449477,14.5239882069,1.308228357,,3.2653444117,3.9779326365,1.3695166622,2.959438935,103.4843205575,65.7520771911,1115.7955865273,1.0,1.3231483963,277.0749575628,8.5754489413
2016-09-01,0.7540821819,7.7573120402,13282.5946527902,3.7734613314,6.6766553024,66.9594473354,0.9849273282,18.8004665351,24.2463664095,1.3635384891,34.6402296788,6.7116454333,0.8971828459,4.0978826485,8.3482863808,6.679705724,1.7547102099,46.7432262695,3.9157545308,14.6700161493,1.3129373766,,3.2321909205,3.9976673246,1.3778036964,2.9609725462,103.7053651534,65.3438004665,1121.792571326,1.0,1.3279203302,278.1715413601,8.5671989952
2016-08-31,0.7618217751,7.7575458139,13283.0039525692,3.7934782609,6.6863097377,66.9746676249,0.9842795544,18.8127919511,24.2777578153,1.3637261948,34.6289974847,6.7180201222,0.898311175,4.0890226374,8.3331836148,6.6754401725,1.756916996,46.6897233202,3.9106180381,14.5284764642,1.3100071865,,3.2353575278,4.0042220625,1.379177147,2.9582285304,103.3147682357,65.2734459217,1117.1936758893,1.0,1.3300395257,278.7818900467,8.5482393101
2016-08-30,0.7626253582,7.7570737822,13264.9982091691,3.7823244986,6.6661891117,67.0400250716,0.9805694842,18.5836318052,24.1986031519,1.3606733524,34.5702005731,6.7018266476,0.8954154728,4.0477256447,8.3159921203,6.6766654728,1.7512535817,46.3798352436,3.8893266476,14.3747313754,1.3039040115,,3.2226898281,3.9850465616,1.3813574499,2.9528116046,102.3191260745,64.8785816619,1114.3176934097,1.0,1.3240508596,276.6565186246,8.5071633238
2016-08-29,0.7652282901,7.7562220233,13267.0008952551,3.7886302596,6.6652641003,67.1741271262,0.9791405551,18.5893464637,24.1924798568,1.3618621307,34.5989256938,6.7011638317,0.8952551477,4.0450313339,8.3017905103,6.6793196061,1.7509400179,46.400179051,3.8777081468,14.5299910474,1.3013428827,,3.2864816473,3.9906893465,1.382094897,2.9586392122,102.2739480752,65.057743957,1123.2766338406,1.0,1.3240823635,276.4189794091,8.4995523724
2016-08-28,0.7568644818,7.7550930027,13202.8343666962,3.7594331267,6.5953941541,67.0035429584,0.9683790965,18.352258636,23.9362267493,1.3524357839,34.5473870682,6.6335695306,0.8857395926,4.0167404783,8.1931798051,6.6712134632,1.7323294951,46.315323295,3.8302922941,14.0497785651,1.2883968113,,3.2277236492,3.9484499557,1.3656333038,2.9371124889,100.3808680248,64.7822852081,1114.2781222321,1.0,1.3083259522,273.2506643047,8.4059344553
2016-08-27,0.7568644818,7.7550930027,13202.8343666962,3.7594331267,6.5953941541,67.0035429584,0.9683790965,18.352258636,23.9362267493,1.3524357839,34.5473870682,6.6335695306,0.8857395926,4.0167404783,8.1931798051,6.6712134632,1.7323294951,46.315323295,3.8302922941,14.0497785651,1.2883968113,,3.2277236492,3.9484499557,1.3656333038,2.9371124889,100.3808680248,64.7822852081,1114.2781222321,1.0,1.3083259522,273.2506643047,8.4059344553
2016-08-26,0.7568644818,7.7550930027,13202.8343666962,3.7594331267,6.5953941541,67.0035429584,0.9683790965,18.352258636,23.9362267493,1.3524357839,34.5473870682,6.6335695306,0.8857395926,4.0167404783,8.1931798051,6.6712134632,1.7323294951,46.315323295,3.8302922941,14.0497785651,1.2883968113,,3.2277236492,3.9484499557,1.3656333038,2.9371124889,100.3808680248,64.7822852081,1114.2781222321,1.0,1.3083259522,273.2506643047,8.4059344553
2016-08-25,0.7579273694,7.7549158547,13263.0026572188,3.7627989371,6.593534101,67.0481842338,0.9658990257,18.4574844996,23.9379982285,1.3531443756,34.5721877768,6.6356067316,0.8857395926,4.0278122232,8.2170947741,6.6559787422,1.7323294951,46.3658104517,3.819574845,14.1300265722,1.2929140833,,3.2209920283,3.9438441098,1.3687333924,2.9423383525,100.4871567759,64.8538529672,1116.3241806909,1.0,1.3144375554,274.402125775,8.4106288751
2016-08-24,0.7555023074,7.7538161164,13285.0017749379,3.7722754704,6.6056088037,67.1164359247,0.966542421,18.5432197373,23.9811856585,1.3540113596,34.6228257011,6.6489172879,0.8874689386,4.0412673056,8.2055378062,6.657170749,1.7357117501,46.4998225062,3.8195775648,14.1444799432,1.2940184594,,3.2359779908,3.9578452254,1.3667021654,2.9543840966,100.2396166134,64.8350195243,1122.6127085552,1.0,1.311856585,275.1064962726,8.3905750799
2016-08-23,0.7584002117,7.7532410265,13220.9983243672,3.7687626775,6.5634535673,67.0690537084,0.9609312991,18.2421730311,23.8319075756,1.3490607637,34.5991710027,6.6021695035,0.8819119852,4.0254872564,8.1907575624,6.6408854396,1.7248434606,46.4194373402,3.8033336273,13.4749977952,1.2897962783,,3.1877590616,3.9305053356,1.3653761355,2.9320927771,100.0793720787,64.5555163595,1116.2183614075,1.0,1.3072581356,273.8248522797,8.3493253373
2016-08-22,0.7627808243,7.7530514771,13228.0028303556,3.7789669202,6.5824341058,67.2138687423,0.9628515832,18.3001061383,23.9023527331,1.3511409871,34.6665487352,6.6239165045,0.8844861136,4.0330797806,8.250574916,6.650893331,1.7298779409,46.5602335043,3.804970812,13.5879179197,1.291526623,,3.2141340881,3.9433044401,1.3802405802,2.9423315054,100.5926056961,64.4662126305,1123.5096408986,1.0,1.3139925703,274.3233681231,8.3871395719
2016-08-21,0.764056154,7.7539290129,13192.0007063394,3.7679675084,6.5704573548,67.1772911884,0.9581493908,18.3244746601,23.8583789511,1.347960445,34.646830302,6.608776267,0.8829242451,4.0203072576,8.2154335158,6.652039555,1.7268232386,46.3791276708,3.7958679145,13.5104185061,1.2843898993,,3.2367119901,3.9429630938,1.3778915769,2.9367826241,100.2383895462,64.0912060745,1120.5633056684,1.0,1.3135263994,273.9537347696,8.3821296133
2016-08-20,0.764056154,7.7539290129,13192.0007063394,3.7679675084,6.5704573548,67.1772911884,0.9581493908,18.3244746601,23.8583789511,1.347960445,34.646830302,6.608776267,0.8829242451,4.0203072576,8.2154335158,6.652039555,1.7268232386,46.3791276708,3.7958679145,13.5104185061,1.2843898993,,3.2367119901,3.9429630938,1.3778915769,2.9367826241,100.2383895462,64.0912060745,1120.5633056684,1.0,1.3135263994,273.9537347696,8.3821296133
